"0.00023187987461864887 - 0.000032273502005392694*I"
"0.000012841286880910911 + 0.000017671906514192546*I"
"-0.0009226316450004756 + 0.00007470205795722935*I"
"-0.00016866153103304 - 0.00005572799325592744*I"
"-0.0006051261001793005 - 0.00019702807322251307*I"
"-0.0002585134043276348 + 0.0002846876026047182*I"
"-0.0022847338037574553 + 0.0010878962775834283*I"
"-0.00013742683967258977 - 0.000040720275757683076*I"
"0.001635133579234101 - 0.0009388572930025378*I"
"-0.000016845100913058135 - 0.000018277021273025436*I"
"-0.00001846092481648838 - 5.662419890180813*^-6*I"
"0.000057535811712120625 + 0.00003339714384599633*I"
"-2.655114799283317*^-6 + 0.000027598522901409532*I"
"0.000024445319584996203 + 0.0000357880063533192*I"
"0. + 0.*I"
"0.000028825813774957206 + 2.751507563789922*^-6*I"
"-0.0012348051938744606 + 0.0006108669203482145*I"
"-0.00004865894393177077 - 0.000028587657074151107*I"
"0.00031925794932604625 + 0.00011972005303717413*I"
"0.00027879158252042005 - 0.00003859353166624192*I"
"-0.0004983334888227093 - 0.0001873334526943467*I"
"-0.0003531108250989533 - 0.00009366757154634188*I"
"-7.10033813006584*^-6 + 6.661471224845436*^-6*I"
"-0.00034731698855313244 - 0.00006585300625904898*I"
"0.0006384102415914811 + 0.00012798048919342246*I"
"0.00019276447484376115 - 0.00002132059020842695*I"
"0.001286004550158332 - 0.000700935717453209*I"
"-0.00004094155964061614 - 6.153564319886224*^-6*I"
"-0.0010108409994324912 - 0.0001826082099789637*I"
"0.002239987230301891 - 0.0005103743012538762*I"
"0. + 0.*I"
"-0.0005513962882854518 + 0.00038109820081271006*I"
"0.00031688284873723576 - 0.00019273326341722046*I"
"7.312195886803369*^-6 + 7.210764629520884*^-6*I"
"0.00001086334453342804 - 3.116989739510728*^-6*I"
"0. + 0.*I"
"0. + 0.*I"
"0.0007038106850056024 - 0.0001865126392812132*I"
"-0.0006084787850416866 + 0.00006124861031228212*I"
"0.00006118295564731105 + 0.00004549675956416759*I"
"0.00001487879802170841 + 0.000038692846008754345*I"
"-0.0006991479690022717 + 0.0003140992217997171*I"
"0.00024621939029505083 + 0.00009657351378604401*I"
"-0.0001496737347740005 - 0.00003703820763682557*I"
"0.0005761715803235716 + 0.00013423870029023735*I"
"-0.0014918448629320288 + 4.8793957042170995*^-6*I"
"-0.0020334945029578293 + 0.00032560080830832506*I"
"0.00004590973641990506 - 0.000014036372680048005*I"
"0.00003162390687326978 - 0.00001599928186953553*I"
"5.182545301756946*^-6 + 0.000015639200027100166*I"
"-0.000024051200953500622 - 0.000034415836192588616*I"
"0.000016437738650573356 - 0.000029458924730937252*I"
"-1.4262594913775483*^-19 + 0.*I"
"-4.465467154235436*^-7 + 7.81482607360765*^-6*I"
"3.578008050713994*^-6 + 0.000013544253538539604*I"
"0.000025532473525024783 - 0.000047065844536831836*I"
"0.0000781660663169534 - 9.519772651884383*^-6*I"
"-0.00019740863563827337 + 0.00006801118317777754*I"
"-0.0005176831042570129 - 0.00010888932674943169*I"
"-0.0015582280469705757 + 0.00041063247976724895*I"
"-0.0007714490431691924 + 0.00005579006873751711*I"
"-0.00010721607438457254 - 7.943084517229209*^-6*I"
"0.0003528159570959204 + 0.00008756617764392813*I"
"-0.00001316345003454072 + 4.801740790582221*^-6*I"
"-0.00012057488382794253 - 0.00005984793101419468*I"
"-0.00004005485017216818 - 0.000028607844923516622*I"
"-0.00040469271100220135 + 0.000019191134065567295*I"
"-0.00024249633019605914 - 0.000037593517242634836*I"
"0.00006628199406940168 + 9.984578660012978*^-6*I"
"9.475784182218465*^-6 + 0.00002193279435693618*I"
"0.000038707528912983866 + 0.0000483861914401173*I"
"0.000015702868264508526 - 0.000012142795338904328*I"
"0. + 0.*I"
"-0.00007816431989544017 - 0.000020175062802162846*I"
"7.769229796123273*^-20 + 0.*I"
"0. + 0.*I"
"0.0019385944781679706 - 0.0007973720772232445*I"
"0. + 0.*I"
"0.0001036535044027082 + 0.00008892033034333267*I"
"0.00017190188210152864 + 0.00011389771381326061*I"
"0.0009969580003207955 - 0.0005454889619364025*I"
"0.0011628386015683037 - 0.0002927803686162861*I"
"-0.0014523384974678938 + 0.000027193805212695683*I"
"0.000011570886305986833 + 0.00001318072783072824*I"
"-0.000013724265719037044 - 0.000020337478301650435*I"
"3.3253145002684744*^-19 + 0.*I"
"-0.001671461474438674 + 0.0005574304384054517*I"
"0.000016093732759124614 + 0.000040639558154084856*I"
"-0.00003560256663172193 + 0.00023305291170471447*I"
"-0.0018727117620649329 + 0.00011628598005711333*I"
"-0.0008003400093322759 - 0.00012909797637602555*I"
"7.272530641074199*^-6 + 9.353430784840894*^-6*I"
"0.000029368238950814038 + 0.00002414647223537916*I"
"-0.00020778078188101514 - 1.451415179542381*^-6*I"
"0.00002051176759442462 + 0.00008629846168818178*I"
"6.062825295640801*^-6 + 0.000011752831708056835*I"
"-8.155899581352556*^-19 + 0.*I"
"0.00031054976511261505 + 0.000016332183777754034*I"
"-0.003102298811205556 + 0.0009409995398244081*I"
"0.000053360351217845243 + 0.000060535319511362737*I"
"-0.00007399410126926925 + 0.00014137448105136478*I"
"-0.00006878151286378591 + 5.532275035831716*^-7*I"
"0.000825579830291538 - 0.000023587876087335425*I"
"0.0006505154186722882 + 0.00010244214351354109*I"
"0.00006947331442381708 - 0.00005132959602178891*I"
"-0.00029630941846687945 - 0.00009134207700750897*I"
"-0.0016389841812954188 + 0.0007036404502291133*I"
"0. + 0.*I"
"-0.000025685318112053235 - 0.00002665798558340292*I"
"-0.000032856755386938844 + 1.401052547388473*^-6*I"
"0.000014311562887341154 - 0.000023913118932933502*I"
"0. + 0.*I"
"0.0002843459510025281 + 0.00003038825447914458*I"
"-0.0005882506304929891 + 0.000022069427551644853*I"
"0.00010662001488719275 + 0.00004374364720478708*I"
"-0.00104276360883695 + 0.00012952548206207897*I"
"-7.289279844946343*^-6 - 7.221431257611254*^-6*I"
"-0.000053155859813251496 - 0.000016315985847621476*I"
"0.000010399446213197518 + 0.000022115710836451225*I"
"-0.000042758638997839294 - 0.000028490477316935238*I"
"1.8021079984552045*^-7 + 0.00001901336925106823*I"
"-1.2084712276118063*^-6 + 5.87646856883765*^-6*I"
"-0.000044301650568009804 - 0.000018386522489956123*I"
"-0.00009173124116615509 - 0.00006885184772831012*I"
"0.00003869105838412867 - 0.000010190718285899545*I"
"0.00011405194209346094 - 0.00006732715183312947*I"
"0. + 0.*I"
"0.00020075061165913998 + 0.00006543487670887528*I"
"0.00005847645158512933 + 0.00008110976428362312*I"
"0.0005070183121610743 + 0.0002386776103849634*I"
"8.094291612848302*^-6 + 1.197960672141174*^-6*I"
"5.001700057734989*^-7 - 4.49884833500883*^-6*I"
"0.000115630186092211 + 4.379735497329178*^-6*I"
"0.00009398403884012796 + 0.000014007646695492719*I"
"0. + 0.*I"
"-1.3651893287369605*^-19 + 0.*I"
"0.0009682189128501868 + 0.00011733720535633937*I"
"-0.000038023413381524823 - 0.00004425221511821543*I"
"-0.00002808472151278659 - 0.000028388444304368965*I"
"0.000010923605208089258 + 2.3719164382333464*^-6*I"
"0.0007053156784349025 - 0.0001311151669702938*I"
"-0.00011228130926338876 - 0.00009881140032457023*I"
"0.00001825168813698549 - 0.00011045738429960646*I"
"0.0012068491635491146 - 0.00013099963665638177*I"
"-0.0009797919533741056 + 0.00005731459552464578*I"
"-0.000758955731679714 - 0.00004900311091557169*I"
"-0.000017564441114733 - 0.00001529513597335947*I"
"-0.000038209757207019396 - 0.00003523797059244383*I"
"0.00036503320657493984 + 0.00017969275679691378*I"
"-0.0008618731826889439 + 0.00010209120408166503*I"
"0.0012919704687061118 + 0.0001788366713320326*I"
"4.093263899107251*^-7 - 1.952824913836293*^-6*I"
"3.6400825371979158*^-6 + 9.015575690855217*^-6*I"
"1.1327043369301157*^-6 + 5.876266958861476*^-6*I"
"0.00010015668501119101 + 0.00003119255681118471*I"
"-0.00023443772240585372 - 0.00006774259144880683*I"
"-0.00044832991000941415 - 0.00007114430800431813*I"
"-0.0001597904158125576 - 0.00004309232047667321*I"
"0.000029070960730784713 + 3.176904115100628*^-6*I"
"0.0004016115607796114 + 0.00013591323688683693*I"
"0.00011675541056039646 + 0.0000854203041979493*I"
"0.0010991271594866024 - 0.0006055615028880798*I"
"-0.001837812434576572 + 0.0007800996520419595*I"
"0.0003712829874097191 - 0.00011342297718051925*I"
"-0.000030343120518879955 - 5.146464350634117*^-6*I"
"-0.00006820730108085356 + 4.264394314693688*^-6*I"
"-0.00028956767476259146 + 0.00004007484634373133*I"
"-0.00046087882876510387 - 0.000029814226284025015*I"
"0.0005162918289147259 - 0.00014831051118149402*I"
"0.0009146827020020668 - 0.0004136066449817147*I"
"0.00011587041414938394 + 0.00004727275086327537*I"
"0.000025134568106553906 + 0.00002468800868626837*I"
"0.00004073058210703418 + 1.956960898606492*^-6*I"
"-0.0008651251023124704 + 0.00012708205237917775*I"
"-0.0003015600453802337 - 0.00004271112254609257*I"
"-0.0005947157839725577 + 0.00002111033957852543*I"
"-4.989316202638823*^-6 + 3.0438301988356713*^-6*I"
"-0.0003134119081198703 - 0.00005920213957407176*I"
"-0.00022196956389933093 - 0.0000804518226562562*I"
"4.863937204884314*^-6 - 2.291243657717245*^-6*I"
"0.000037385419481835995 + 4.580216545335618*^-6*I"
"0.00005529986958588834 - 7.579426526285987*^-6*I"
"0.000010355873222767978 - 2.9376258620574107*^-6*I"
"-0.0001491135915048312 + 0.00021612928219273464*I"
"-0.00019029705156719092 + 0.00015673218184881213*I"
"-7.776176165486726*^-19 + 0.*I"
"-0.000023550356177333212 - 0.000013902295418327842*I"
"0.0007513799901022098 + 0.00008873956963904013*I"
"0.0010460255937223533 - 0.000055988865077235106*I"
"0.0003256998283429659 - 0.00006249829191319184*I"
"3.311780336862194*^-6 + 0.0000134544861888436*I"
"-9.397205688835618*^-6 - 0.000014066562009125048*I"
"0.0005003318631732665 - 9.045924571841294*^-6*I"
"0.00023727788944654234 + 0.000028087977714707024*I"
"6.195507821956954*^-6 + 0.000026159953358982153*I"
"6.927596145618776*^-6 + 0.00002709607686993797*I"
"-0.0000117030115090047 - 5.7018158607147126*^-6*I"
"-0.0000215923595199687 + 0.000051683703846216844*I"
"-0.000013977766922573243 + 0.0001088306348634092*I"
"-0.000065179963685995 + 0.000013013638744610934*I"
"-0.00006220291185838475 + 0.000015455079941711827*I"
"-0.00015071396216969645 + 0.00005375542009493013*I"
"0.00009948687372890824 + 0.00008696729917054074*I"
"0.00018891138286887912 + 0.0000641568721932568*I"
"4.921090871938406*^-20 + 0.*I"
"-0.0001222500289697905 - 0.0003477797330804488*I"
"-0.000026317135074658546 - 0.00003374586006510153*I"
"-0.00011619016825020891 - 0.000051069278078724213*I"
"-0.000015502074685628984 - 0.00002259225207152384*I"
"-3.996735292372466*^-6 - 6.7804196374282195*^-6*I"
"-0.00003577189443881321 - 0.000037552169256381015*I"
"-0.000991396444144958 + 0.0002594812311850241*I"
"-0.0006662847009072828 + 0.00011135080023719537*I"
"4.963273625968393*^-19 + 0.*I"
"0. + 0.*I"
"-0.0009378929186778753 + 0.00019542805145640466*I"
"0.00010771346129563711 - 0.000031471166396787636*I"
"0.00013902983248298886 + 6.169397668909888*^-6*I"
"0.0003279414917786254 - 0.00004240528679184079*I"
"-0.000024135470237620664 - 0.000011795202854751156*I"
"0.0000696326370995551 - 0.000014265134742769256*I"
"0.00001509541773692825 - 0.000029597970016967904*I"
"-0.0000373626237364158 - 0.000018872019803177644*I"
"-0.00035011697978295 + 0.00022763844082926548*I"
"-0.000058715879374304206 - 0.00002626757556587874*I"
"-0.000041830254404714645 - 0.000012389876299790214*I"
"0.00011183699708955809 + 0.00003228582236944616*I"
"0.00005199475407283702 + 1.9796897959318635*^-6*I"
"2.7043231836069365*^-19 + 0.*I"
"0. + 0.*I"
"0. + 0.*I"
"-0.000012825701587821073 - 9.24682423591147*^-6*I"
"0.000010823543749512126 + 0.000016181743012737995*I"
"-0.00003193054826391023 - 0.00003728488888236756*I"
"0.0022480211974266664 - 0.0004453470031630493*I"
"8.579005411135502*^-6 - 9.948244568372573*^-6*I"
"0.0011482987339573622 - 0.000024504869021909996*I"
"4.499761516244356*^-6 + 0.00001579244341346016*I"
"-0.000018248714377836565 - 0.00001577897074421172*I"
"-4.814557144264911*^-6 + 2.184011334962638*^-6*I"
"-0.000017708732087364377 - 0.000022760045693786285*I"
"7.36063359607093*^-19 + 0.*I"
"-2.1351669885961947*^-19 + 0.*I"
"0. + 0.*I"
"-1.8169563430746185*^-19 + 0.*I"
"-0.000018477809652129117 - 0.00002448025567520053*I"
"-0.00006578275811295441 - 0.000047572862556475394*I"
"0.00003439226763108246 + 0.000031799780600436407*I"
"0.000027831636799543535 - 0.000015363892116002906*I"
"-6.4255048804591245*^-6 + 3.251710207045817*^-6*I"
"0.000010144233981625379 + 0.000028195058628002633*I"
"-0.00001322471133034477 + 0.00005341563574130356*I"
"-0.00014982874481757826 - 0.000020008367189090713*I"
"0.0004194380799421672 - 0.00011388262167765993*I"
"-0.0010207008062967783 + 0.00023112714370290518*I"
"0.001009391532275021 - 0.000012581289069726605*I"
"-0.000490436097241103 + 8.711603682471123*^-6*I"
"3.1569988817615454*^-6 + 0.00002424196250592801*I"
"-4.459641688854646*^-6 + 4.174456364895355*^-6*I"
"-0.0000258029584241279 - 0.000012158433904667108*I"
"5.280439750415417*^-6 + 0.000026237383980934014*I"
"0.0008568165398290797 - 0.0007696114344558956*I"
"-0.00030752258854248576 + 0.00013498031690370855*I"
"-0.000051240852660887904 - 7.510558086118823*^-6*I"
"0.000035660374010244556 - 0.000019060880728767718*I"
"-0.00011179262251056372 + 0.000055516165131609906*I"
"-2.1053778252264218*^-7 - 4.700287828103325*^-6*I"
"-4.302397439444209*^-6 - 6.186398677138247*^-6*I"
"0.000592907311747289 - 0.0003715922176618624*I"
"-0.002027142114556426 + 0.0012712079621054208*I"
"0.00035850604652292286 - 0.0002271002311575201*I"
"0.0016986792513321134 - 0.000048984843216822366*I"
"0.001408287556490899 + 0.00007996758531539586*I"
"-0.0020144675810054693 + 0.00042737815293207777*I"
"-8.313128153986208*^-19 + 0.*I"
"0. + 0.*I"
"0.00002769281515618509 + 0.00003052208538538872*I"
"-0.0002081887374027277 - 0.000030228730553369314*I"
"3.204728710627645*^-19 + 0.*I"
"0. + 0.*I"
"0. + 0.*I"
"0. + 0.*I"
"0. + 0.*I"
"0.002635828447967692 - 0.0009768780883338672*I"
"-0.001966251095202785 + 0.0007334894351284976*I"
"0.0005608594848315873 + 0.00012979071796411672*I"
"0.0004216411062557277 - 0.00018807718332411515*I"
"0.00045488399362665687 + 0.000010315857582807907*I"
"0. + 0.*I"
"0.00010957927989879571 - 0.000020233095817027687*I"
"-0.001062488206977734 + 0.0003309582962240263*I"
"0.0007028484768604052 - 0.0000586650982415991*I"
"0.0007949181058999093 + 0.00010263843817947922*I"
"0.000730539597722874 - 0.00009022999173468335*I"
"-0.000019489115922029438 + 1.6049503113117443*^-6*I"
"-0.000042524801959072014 + 0.000024830910453394992*I"
"-0.00001616665058893468 + 3.0949647430656786*^-6*I"
"0.00006040625310856833 - 0.0000236644913724265*I"
"-0.000015164825567825581 - 0.00003615214326326363*I"
"-0.00005425204154391663 + 0.00003107597921350818*I"
"-8.319591157844545*^-6 - 0.000025438473614294074*I"
"-0.00023804799276424483 - 0.00013275897112259515*I"
"0.00020459176174891273 + 0.00011015001466924338*I"
"-5.9411560321078355*^-6 + 2.001368827338088*^-6*I"
"0.00001074178379446882 + 1.4418988938860412*^-6*I"
"1.336835976778057*^-6 + 6.838720670323654*^-6*I"
"5.61153599167554*^-6 - 9.746418130204685*^-7*I"
"5.431832985320202*^-6 + 6.339944963777429*^-6*I"
"0.000015251258112406157 + 6.759362897778377*^-6*I"
"0.00008623655298950856 + 0.000040365873375259874*I"
"0.000020585960544083292 + 0.000020967881545957405*I"
"0.00005571985487203627 + 0.00003155037311087876*I"
"-0.00002657654909490527 - 0.000021545971009556626*I"
"-0.000014134273338242493 - 0.00002254096973860372*I"
"-0.00007277520431035574 - 0.000042462140278406744*I"
"-0.000033026749974594 + 0.00004079754913304933*I"
"-0.0004616558918265701 + 0.00014281569204416494*I"
"-0.00007478150376092786 - 0.00004169797438253954*I"
"-0.00045970887438789274 - 0.000012610151311824591*I"
"-0.00010739421939495242 - 0.00001601884221850004*I"
"-0.00006442832740125814 - 0.000014641152176264966*I"
"-0.00009124134518221943 - 0.00003495380975639563*I"
"-1.023486351205572*^-6 - 0.00003560759278750672*I"
"1.9677061453965812*^-7 - 6.087239980294806*^-6*I"
"2.499006888177963*^-6 - 0.00001070470607703376*I"
"0.0001571368040711275 - 0.00011862227770181584*I"
"0.000942317981633248 - 0.0006513559609107089*I"
"-0.0008867470376352582 + 0.0004864720710382425*I"
"0.0006793826550371618 - 0.000014907599122295704*I"
"0.0009540706120331692 - 0.00020658884607038797*I"
"0.0000979782360460296 - 0.000020641197539916924*I"
"0.0000448252680389372 + 0.00002096775350515369*I"
"-0.000021958992249106307 - 0.00001725428042520993*I"
"-0.00019596332756962416 - 0.00004098437788507473*I"
"-0.00014115011336169266 - 0.000032264484505751106*I"
"3.979452474106509*^-6 - 1.1605267208325636*^-6*I"
"0.00004022791560692276 - 6.570312271088653*^-6*I"
"-6.180833562145127*^-6 + 5.525299134067043*^-6*I"
"0.000030378569019217486 - 0.00001388418689370587*I"
"0.0001665148113152821 + 0.00001671882434225064*I"
"0.00016377099978591745 + 0.00006051556789181206*I"
"0.0001711802768915548 + 0.00006634777674113305*I"
"0.00005311001316400776 - 0.000010468611190132635*I"
"0.0004666397771969682 - 0.0000311532517905752*I"
"0.0001047245974770445 + 1.0437219896014898*^-6*I"
"0.0002512670559001196 + 0.000026653106544126512*I"
"6.802395062304004*^-7 - 0.00001638391482659418*I"
"-0.00007894155181452463 - 0.000038230276529097355*I"
"-0.00004695914165692321 - 0.00004391201536563201*I"
"0. + 0.*I"
"-0.00004874350063314267 - 0.000016791936502735124*I"
"-0.000031240041341885365 - 0.000012499988169906538*I"
"-0.000010391424574286938 - 4.0941550236733875*^-6*I"
"1.6947192075337883*^-6 + 6.312889325814278*^-8*I"
"-1.4719484013585187*^-6 - 2.714958302470287*^-6*I"
"4.693464430681475*^-6 + 1.678679523722122*^-6*I"
"2.618974691135368*^-6 + 3.075001511809939*^-6*I"
"0.000013563193797545442 + 0.000015658088220053338*I"
"0.000024264597821083595 + 0.00003153724983602133*I"
"0.000017271943878405825 + 0.000020251462917994075*I"
"-0.00003956660326515901 - 0.000047683491627814546*I"
"0.00006905385520714343 + 0.00007304317544412322*I"
"0.00004128070805348265 + 0.0000548997171373626*I"
"-5.127425582144198*^-6 - 2.578424592769377*^-7*I"
"6.878073269914141*^-7 - 0.00001002309835275241*I"
"1.4557397397148066*^-6 - 0.000017547671994539*I"
"1.7162659879341366*^-19 + 0.*I"
"0.00004068268315057371 + 0.000022431695300146247*I"
"0.000043415975524454094 + 0.000027083635820229262*I"
"-9.870257606841217*^-6 - 0.00002748651627394116*I"
"-0.00002113552382572872 - 0.00003450807895467239*I"
"0.000010984303410586688 + 5.109659843104065*^-6*I"
"-0.0008413516137993723 + 0.00012266556962294603*I"
"-0.0006320228782137834 - 0.00003035818030286179*I"
"-0.000039429979424013034 + 0.00012237923513089868*I"
"-0.00020961082835912662 + 0.0000645535093531254*I"
"0.00028703596907081984 + 0.00017508354311444787*I"
"0.0005872557940549946 + 0.00013118365754047283*I"
"-0.0003872314470312886 + 0.00011450400433445215*I"
"-0.0001691633039003637 - 2.9063919214247324*^-6*I"
"-0.0000670423264435399 + 0.000024596989403765737*I"
"-0.00007803252487519486 - 0.000027905429558501804*I"
"-0.00012607058405541516 - 0.00007553518727761822*I"
"-0.00016085783323347032 - 0.00007783864425689872*I"
"-0.000015283423284609263 - 0.000015900923547150644*I"
"0.00001931660286956043 - 5.965523561910651*^-8*I"
"-0.0013406834601457703 + 0.00028953683474564664*I"
"-0.002043693568849356 + 0.0007032659495005329*I"
"-0.00017525565350035385 - 0.00006757697623267789*I"
"3.740959844803059*^-19 + 0.*I"
"0. + 0.*I"
"0. + 0.*I"
"0.000010078656233604438 - 0.000047492484734833434*I"
"-1.6001966538663089*^-6 - 4.560294943551984*^-6*I"
"8.829789087203283*^-6 - 0.000021339292147954933*I"
"0.000022160811250206333 + 0.00006206962155105309*I"
"0.00008982335860509034 + 0.000018204086818192626*I"
"-0.00004238662496595176 + 0.00006752254541870085*I"
"-0.000017517669382069944 + 0.00009447526961362519*I"
"0.000025089718567641895 + 0.000020060154033445647*I"
"0.00004190571740481045 + 0.00005967435185330521*I"
"0.00010206236835707663 + 0.00008898254589904093*I"
"0. + 0.*I"
"0. + 0.*I"
"-0.0005985120925175059 - 0.0001471331591458252*I"
"-0.0007499231318084552 - 0.00008465046054005981*I"
"-0.00003033168446150438 + 0.000025265122761739992*I"
"0.0007273620734211209 + 0.00010919646348168408*I"
"-0.0012619237327069026 + 0.0005344203743758071*I"
"-0.0002736519832589084 + 0.00012757530274178704*I"
"0.0012774785165299788 - 0.00016508668095606532*I"
"1.6256201376853545*^-6 - 2.8359561352939952*^-6*I"
"0.000019782110197229266 + 5.8273959714693894*^-6*I"
"-7.471227743747484*^-6 - 7.6689830576948*^-6*I"
"0.000015209841915133156 + 0.00003323180595750994*I"
"0.00003150212299662551 + 0.000033548705513932944*I"
"-0.000229084764863537 - 0.00004254185465788648*I"
"-0.00177597896064572 + 0.0006655849286778221*I"
"0.0018313116336332433 - 0.0007878440120738837*I"
"-0.001725220695907974 + 0.00022324469080229253*I"
"0.0003672310936862984 - 0.00032353278460067086*I"
"0.002253397911331507 - 0.000618183624100888*I"
"0. + 0.*I"
"0. + 0.*I"
"0.001804978906825051 - 0.00018261925309018284*I"
"0.0012287234442205854 - 1.1215780833674588*^-6*I"
"0.0004257084821425775 + 0.00006656460724854811*I"
"0.00026341508576434156 + 0.00008341437546413211*I"
"0.00012510264949083097 + 0.00003296644562128672*I"
"0.00010496683353577961 + 0.000035844965613947536*I"
"-0.00010749521680581415 - 0.000045879363653375844*I"
"-0.000031313311600246206 - 0.000012925281978744014*I"
"-0.00016574475348774003 - 0.000056147749316284086*I"
"-0.00004162209698928553 - 0.00001873663053025412*I"
"0.000036976943779026704 + 7.496680647178339*^-6*I"
"0.000025065359034492296 + 0.000043201836189466446*I"
"0.000034506990253120454 - 0.00004701380041311628*I"
"-0.000018700392591827354 + 0.00004558856349544394*I"
